.,Spanish
EventTravelEventWaterNothing.text,<b>Agua - No ocurre nada</b> \n\n <i>Viajas a lo largo del río.</i> \n\n Sin efectos.
EventTravelEventWaterNothing.button1,{qst:ContinueButton}
EventTravelEventMountainsNothing.text,<b>Montañas - No ocurre nada</b> \n\n <i>Viajas por las montañas.</i> \n\n Sin efectos.
EventTravelEventMountainsNothing.button1,{qst:ContinueButton}
EventTravelEventRoad2.text,<b>Camino - Mercader ambulante:</b> \n\n <i>Os encontráis con un mercader ambulante.</i> \n\n Cada héroe realiza una prueba de {knowledge} y roba 1 carta de Búsqueda si pasa la prueba.
EventTravelEventRoad2.button1,{qst:ContinueButton}
EventTravelEventRoad6.text,<b>Camino - Atajo oculto:</b> \n\n <i> ¡Encontráis un atajo oculto que os ahorra mucho tiempo!</i>.\n\n Os saltáis el próximo Evento de Viaje.
EventTravelEventRoad6.button1,{qst:ContinueButton}
EventTravelEventRoad7.text,<b>Camino - Sabio errante:</b> \n\n <i>Un sabio viajero os da acceso a su biblioteca personal</i>.\n\n Los jugadores héroes eligen a un héroe para que haga una prueba de {knowledge}. ¿Ha superado la prueba?
EventTravelEventRoad7.button1,No
EventTravelEventRoad7.button2,Sí
EventTravelEventRoad7A.text,<b>Camino - Sabio errante:</b> \n\n <i>Por desgracia no consigues aprender nada interesante de la biblioteca del sabio.</i> \n\n Sin efectos.
EventTravelEventRoad7A.button1,{qst:ContinueButton}
EventTravelEventRoad7B.text,<b>Camino - Sabio errante:</b> \n\n <i>Con los libros del sabio aprendes algo acerca de las posibles debilidades del Señor Supremo..</i> \n\n Vuestra moral se incrementa en {var:EventTravelEventRoad7BMorale}.
EventTravelEventRoad7B.button1,{qst:ContinueButton}
EventTravelEventRoad9.text,<b>Camino - Los espías del Señor Supremo:</b> \n\n <i>Los espías del Señor Supremo están por todas partes.</i>
EventTravelEventRoad9.button1,{qst:ContinueButton}
EventTravelEventRoad9H2.text,<b>Camino - Los espías del Señor Supremo:</b> \n\n Cada héroe realiza una prueba de {knowledge}.\n\n ¿Cuántos héroes han fallado la prueba?
EventTravelEventRoad9H2.button1,Ninguno
EventTravelEventRoad9H2.button2,Uno
EventTravelEventRoad9H2.button3,Dos
EventTravelEventRoad9H3.text,<b>Camino - Los espías del Señor Supremo:</b> \n\n Cada héroe realiza una prueba de {knowledge}.\n\n ¿Cuántos héroes han fallado la prueba?
EventTravelEventRoad9H3.button1,Ninguno
EventTravelEventRoad9H3.button2,Uno
EventTravelEventRoad9H3.button3,Dos
EventTravelEventRoad9H3.button4,Tres
EventTravelEventRoad9H4.text,<b>Camino - Los espías del Señor Supremo:</b> \n\n Cada héroe realiza una prueba de {knowledge}.\n\n ¿Cuántos héroes han fallado la prueba?
EventTravelEventRoad9H4.button1,Ninguno
EventTravelEventRoad9H4.button2,Uno
EventTravelEventRoad9H4.button3,Dos
EventTravelEventRoad9H4.button4,Tres
EventTravelEventRoad9H4.button5,Cuatro
EventTravelEventRoad9A.text,<b>Camino - Los espías del Señor Supremo:</b> \n\n Lográis evitar a los espías del Señor Supremo. \n\n Sin efectos.
EventTravelEventRoad9A.button1,{qst:ContinueButton}
EventTravelEventRoad9B.text,<b>Camino - Los espías del Señor Supremo:</b> \n\n El Señor Supremo consigue valiosa información de vuestras intenciones. \n\n Los refuerzos del Señor Supremo llegarán en breve.
EventTravelEventRoad9B.button1,{qst:ContinueButton}
EventTravelEventRoad9C.text,<b>Camino - Los espías del Señor Supremo:</b> \n\n El Señor Supremo consigue valiosa información de vuestras intenciones. \n\n Los refuerzos del Señor Supremo llegarán en breve.
EventTravelEventRoad9C.button1,{qst:ContinueButton}
EventTravelEventRoad9D.text,<b>Camino - Los espías del Señor Supremo:</b> \n\n El Señor Supremo consigue valiosa información de vuestras intenciones. \n\n Los refuerzos del Señor Supremo llegarán en breve.
EventTravelEventRoad9D.button1,{qst:ContinueButton}
EventTravelEventRoad9E.text,<b>Camino - Los espías del Señor Supremo:</b> \n\n El Señor Supremo consigue valiosa información de vuestras intenciones. \n\n Los refuerzos del Señor Supremo llegarán en breve.
EventTravelEventRoad9E.button1,{qst:ContinueButton}
EventTravelEventRoad11.text,<b>Camino - Giro equivocado:</b> \n\n <i>Creéis que habéis girado por donde no era...</i> \n\n Cada héroe realiza una prueba de {knowledge} y sufre {var:EventTravelEventRoad11Fatigue} {fatigue} si falla. ¿Han superado la prueba todos los héroes?
EventTravelEventRoad11.button1,No
EventTravelEventRoad11.button2,Sí
EventTravelEventRoad11A.text,<b>Camino - Giro equivocado:</b> \n\n <i>Conseguís encontrar de nuevo el camino correcto.</i> \n\n Sin efectos.
EventTravelEventRoad11A.button1,{qst:ContinueButton}
EventTravelEventRoad11B.text,<b>Camino - Giro equivocado:</b> \n\n <i>Sorprendentemente descubrís que se trata de un atajo.</i> \n\n Os saltáis el próximo Evento de Viaje.
EventTravelEventRoad11B.button1,{qst:ContinueButton}
EventTravelEventRoad12.text,<b>Camino - Misterioso heraldo:</b> \n\n <i>En vuestro camino hacia vuestro destino os aproximáis a un misterioso heraldo.\n —Obrad con cuidado, héroes—dice la misteriosa figura encapuchada—. ¡Hay servidores del mal por todas partes! ¡Un terrible plan está en marcha, aquí, en los alrededores, y debe ser detenido! ¡Daos prisa!</i> \n\n Vuestra moral se incrementa en {var:EventTravelEventRoad12Morale}.
EventTravelEventRoad12.button1,{qst:ContinueButton}
EventTravelEventRoad15.text,<b>Camino - Pergamino tirado:</b> \n\n <i>Os encontráis con un pergamino en el camino.</i> \n\n Los héroes eligen a un mago. Ese mago coloca una de sus fichas de héroe al lado del mapa. Puede descartar esa ficha después de una tirada defensa para añadir un número de {shield} a su resultado igual a su valor de {knowledge}.
EventTravelEventRoad15.button1,{qst:ContinueButton}
EventTravelEventRoad17.text,<b>Camino - Mensajero perdido:</b> \n\n <i> Un mensajero perdido está vendiendo secretos.</i> \n\n Los héroes pueden gastar {var:EventTravelEventRoad17GoldNeeded} de Oro (si lo tienen) para averiguar algunos de los secretos del Señor Supremo.
EventTravelEventRoad17.button1,No
EventTravelEventRoad17.button2,Sí
EventTravelEventRoad17A.text,<b>Camino - Mensajero perdido:</b> \n\n <i> No aceptáis la sombría propuesta.</i> \n\n Sin efectos.
EventTravelEventRoad17A.button1,{qst:ContinueButton}
EventTravelEventRoad17B.text,<b>Camino - Mensajero perdido:</b> \n\n <i> Averiguáis algunos de los de los secretos del Señor Supremo.</i>. \n\n Seréis capaces de impedir que acudan algunos de los refuerzos del Señor Supremo.
EventTravelEventRoad17B.button1,{qst:ContinueButton}
EventTravelEventRoad17C.text,<b>Camino - Mensajero perdido:</b> \n\n <i> No tenéis suficiente oro.</i> \n\n Sin efectos.
EventTravelEventRoad17C.button1,{qst:ContinueButton}
EventTravelEventRoad20.text,<b>Camino - Gran árbol:</b> \n\n <i>Un árbol muy alto que os ofrece una ventaja a la hora de explorar los alrededores.</i> \n\n Los jugadores héroes eligen a un héroe para que sufra {var:EventTravelEventRoad20Fatigue} {fatigue} y realice una prueba de {awareness}. ¿Ha pasado la prueba?
EventTravelEventRoad20.button1,No
EventTravelEventRoad20.button2,Sí
EventTravelEventRoad20A.text,<b>Camino - Gran árbol:</b> \n\n <i>No consigues trepar hasta la cima.</i> \n\n Sin efectos.
EventTravelEventRoad20A.button1,{qst:ContinueButton}
EventTravelEventRoad20B.text,<b>Camino - Gran árbol:</b> \n\n <i>Desde la cima del árbol tienes una vista excelente.</i>.\n\n Seréis capaces de impedir que acudan algunos de los refuerzos del Señor Supremo.
EventTravelEventRoad20B.button1,{qst:ContinueButton}
EventTravelEventRoad22.text,<b>Camino - Viajero sombrío:</b> \n\n <i>Un sombrío viajero se ofrece para daros indicaciones hacia vuestro destino, por un precio.</i> \n\n Los héroes pueden gastar {var:EventTravelEventRoad22Gold} de Oro (si lo tienen). ¿Queréis pagar el precio?
EventTravelEventRoad22.button1,No
EventTravelEventRoad22.button2,Sí
EventTravelEventRoad22A.text,<b>Camino - Viajero sombrío:</b> \n\n <i>No aceptáis la sombría propuesta.</i> \n\n Sin efectos.
EventTravelEventRoad22A.button1,{qst:ContinueButton}
EventTravelEventRoad22B.text,<b>Camino - Viajero sombrío:</b> \n\n <i>Pagáis al ávaro viajero y éste os muestra un atajo en vuestro camino.</i> \n\n Os saltáis el próximo Evento de Viaje.
EventTravelEventRoad22B.button1,{qst:ContinueButton}
EventTravelEventRoad22C.text,<b>Camino - Viajero sombrío:</b> \n\n <i>No tenéis el oro necesario.</i> \n\n Sin efectos.
EventTravelEventRoad22C.button1,{qst:ContinueButton}
EventTravelEventRoad24.text,<b>Camino - Caballero solitario:</b> \n\n <i>Un solitario caballero con brillante armadura plateada bloquea vuestro camino, retando a un duelo a vuestro guerrero más fuerte.</i> \n\n ¿Aceptáis el duelo?
EventTravelEventRoad24.button1,No
EventTravelEventRoad24.button2,Sí
EventTravelEventRoad24A.text,<b>Camino - Caballero solitario:</b> \n\n <i>El caballero no puede disimular su decepción, pero os deja pasar sin haceros mal alguno.</i> \n\n Sin efectos.
EventTravelEventRoad24A.button1,{qst:ContinueButton}
EventTravelEventRoad24B.text,<b>Camino - Caballero solitario:</b> \n\n <i>El caballero se muestra complacido y se prepara para el duelo.</i> \n\n El caballero empuña su arma {c:QItemTravelReward24ActI}. Un héroe realiza un ataque con un arma cuerpo a cuerpo contra un dado gris de defensa. Este héroe es a su vez objetivo de un ataque con el arma {c:QItemTravelReward24ActI}, usando su reserva de dados de defensa normal. ¿Ha sufrido el héroe más {heart} que el caballero?
EventTravelEventRoad24B.button1,No
EventTravelEventRoad24B.button2,Sí
EventTravelEventRoad24C.text,<b>Camino - Caballero solitario:</b> \n\n <i>El caballero se muestra complacido y se prepara para el duelo.</i> \n\n El caballero empuña su arma {c:QItemTravelReward24ActII}. Un héroe realiza un ataque con un arma cuerpo a cuerpo contra un dado gris de defensa. Este héroe es a su vez objetivo de un ataque con el arma {c:QItemTravelReward24ActII}, usando su reserva de dados de defensa normal. ¿Ha sufrido el héroe más {heart} que el caballero?
EventTravelEventRoad24C.button1,No
EventTravelEventRoad24C.button2,Sí
EventTravelEventRoad24D.text,<b>Camino - Caballero solitario:</b> \n\n <i> Tras una breve lucha, te rindes ante el caballero.</i> \n\n El héroe que peleó contra el caballero sufre el {heart} causado por el ataque del caballero.
EventTravelEventRoad24D.button1,{qst:ContinueButton}
EventTravelEventRoad24E.text,<b>Camino - Caballero solitario:</b> \n\n <i> Tras una breve lucha, te rindes ante el caballero.</i> \n\n El héroe que peleó contra el caballero sufre el {heart} causado por el ataque del caballero.
EventTravelEventRoad24E.button1,{qst:ContinueButton}
EventTravelEventRoad24F.text,<b>Camino - Caballero solitario:</b> \n\n <i> Tras unos minutos de lucha, el caballero se rinde. Admirando tu fuerza, te ofrece su arma como muestra de respeto.</i> \n\n El héroe que peleó contra el caballero sufre el {heart} causado por el ataque del caballero. Gana el arma del caballero.
EventTravelEventRoad24F.button1,{qst:ContinueButton}
EventTravelEventRoad26.text,<b>Camino - Árbol con palabras inspiradoras talladas en él:</b> \n\n <i> Un gran árbol que se encuentra a un lado del camino tiene talladas en su corteza unas palabras que resultan inspiradoras.</i> \n\n Cada héroe suma +{var:EventTravelEventRoad26AttributesAdd} a cada uno de sus atributos hasta el final de esta Fase de Viaje.
EventTravelEventRoad26.button1,{qst:ContinueButton}
EventTravelEventRoad27.text,<b>Camino - DAD MEDIA VUELTA:</b> \n\n <i> Escrito en sangre sobre un viejo hito del camino hay unas palabras; DAD MEDIA VUELTA.</i> \n\n Cada héroe realiza una prueba de {will}. {var:EventTravelEventRoad27Heroes} o más héroes han fallado la prueba?
EventTravelEventRoad27.button1,No
EventTravelEventRoad27.button2,Sí
EventTravelEventRoad27A.text,<b>Camino - DAD MEDIA VUELTA:</b> \n\n <i> Ignoráis las palabras, que están ahí claramente para impedir que sigáis avanzando. </i> Sin efectos.
EventTravelEventRoad27A.button1,{qst:ContinueButton}
EventTravelEventRoad27B.text,<b>Camino - DAD MEDIA VUELTA:</b> \n\n <i> Os tomáis en serio la advertencia, aunque eso supone tomar un desvío. </i> Jugad inmediatamente otro Evento de viaje al azar.
EventTravelEventRoad27B.button1,{qst:ContinueButton}
EventTravelEventRoad28MoB.text,<b>Camino - Cementerio antiguo:</b> \n\n <i> Tropezáis con un antiguo cementerio. Una estatua de una figura encapuchada domina sobre la infinidad de lápidas. En las manos de la estatua, un cristal negro emana un inquietante brillo.</i> \n\n ¿Quieren los héroes recolectar el poder del cristal?
EventTravelEventRoad28MoB.button1,No
EventTravelEventRoad28MoB.button2,Sí
EventTravelEventRoad28MoBA.text,<b>Camino - Cementerio antiguo:</b> \n\n <i> No os arriesgáis a tocar el cristal negro. </i> \n\n Sin efectos.
EventTravelEventRoad28MoBA.button1,{qst:ContinueButton}
EventTravelEventRoad28MoBB.text,<b>Camino - Cementerio antiguo:</b> \n\n <i> Tocáis el cristal negro...</i> Cada héroe realiza una prueba de {knowledge}. Cada héroe que falle queda Aterrorizado o Enfermo. Si todos los héroes superan la prueba, coloca una ficha de héroe del héroe con el valor más alto de {knowledge} junto al mapa. Durante este turno, ese héroe puede descartar la ficha para que todos los héroes puedan descartar una estado.
EventTravelEventRoad28MoBB.button1,{qst:ContinueButton}
EventTravelEventRoad29MoB.text,<b>Camino - Los restos de un carromato:</b> \n\n <i>Encontráis lo que queda de un carromato. Un cofre con un insólito cerrojo permanece incólume entre los despojos. Una voz susurra dentro de vuestra mente, "Por el ogro y el alma en pena, liberad aquello que espera."</i> \n\n ¿Desean los héroes abrir el cofre?
EventTravelEventRoad29MoB.button1,No
EventTravelEventRoad29MoB.button2,Sí
EventTravelEventRoad29MoBA.text,<b>Camino - Los restos de un carromato:</b> \n\n <i> Pasáis de largo, dejando el cofre cerrado. </i> \n\n Sin efectos.
EventTravelEventRoad29MoBA.button1,{qst:ContinueButton}
EventTravelEventRoad29MoBB.text,<b>Camino - Los restos de un carromato:</b> \n\n <i> Intentáis abrir el cofre. </i> \n\n Los jugadores héroes eligen a un héroe para que realice pruebas de {might} y {will} (ambas), para abrir el cofre. ¿Ha superado el héroe ambas pruebas?
EventTravelEventRoad29MoBB.button1,No
EventTravelEventRoad29MoBB.button2,Sí
EventTravelEventRoad29MoBC.text,<b>Camino - Los restos de un carromato:</b> \n\n <i> Fallas en tu intento por abrir el cofre, pero algo ha sido liberado...</i> \n\n Si el héroe falló la prueba de {might} queda Aturdido. Si fallo la prueba de {will} queda Aterrorizado.
EventTravelEventRoad29MoBC.button1,{qst:ContinueButton}
EventTravelEventRoad29MoBD.text,<b>Camino - Los restos de un carromato:</b> \n\n <i> Conseguís abrir el cofre y en su interior encontráis un objeto.</i> \n\n Ganáis el objeto {c:QItemTravelReward29}.
EventTravelEventRoad29MoBD.button1,{qst:ContinueButton}
EventTravelEventRoad30.text,<b>Camino - Batallón de soldados enemigos:</b> \n\n <i> Os alejáis apresuradamente del camino cuando aparece a lo lejos un batallón de soldados enemigos. Os escondéis como podéis en los lindes del camino, rezando para que no os hayan visto.</i> \n\n Cada héroe realiza una prueba de {awareness}. Por cada héroe que falle la prueba, cada héroe sufre {var:EventTravelEventRoad30Fatigue} {fatigue}.
EventTravelEventRoad30.button1,{qst:ContinueButton}
EventTravelEventRoad31.text,<b>Camino - Doce caminos se cruzan tu senda:</b> \n\n <i> Doce caminos se extienden a lo largo de la senda que recorréis</i> \n\n Un héroe realiza una prueba de {knowledge} o de {awareness}. ¿Ha superado la prueba?
EventTravelEventRoad31.button1,Sí
EventTravelEventRoad31.button2,No
EventTravelEventRoad31A.text,<b>Camino - Doce caminos se cruzan tu senda:</b> \n\n <i> Averiguas cuál es el correcto. </i> \n\n Sin efectos.
EventTravelEventRoad31A.button1,{qst:ContinueButton}
EventTravelEventRoad31B.text,<b>Camino - Doce caminos se cruzan tu senda:</b> \n\n <i> Jugad tres Eventos de viaje adicionales al azar.
EventTravelEventRoad31B.button1,{qst:ContinueButton}
EventTravelEventPlains1.text,<b>Llanuras - Menhires cubiertos de musgo:</b> \n\n <i> Os encontráis con unas piedras inhiestas cubiertas de moho.</i> \n\n Cada héroe realiza una prueba de {will} y sufre {var:EventTravelEventPlains1Fatigue} {fatigue} si no la supera. Si todos los héroes pasan la prueba, cada héroe roba 1 carta de Búsqueda.
EventTravelEventPlains1.button1,{qst:ContinueButton}
EventTravelEventPlains2.text,<b>Llanuras - Columna de refugiados:</b> \n\n <i> Os cruzáis con una columna de refugiados.</i> \n\n ¿Queréis deteneros y ayudarles?
EventTravelEventPlains2.button1,No
EventTravelEventPlains2.button2,Sí
EventTravelEventPlains2A.text,<b>Llanuras - Columna de refugiados:</b> \n\n <i> Rechazáis ayudarles.</i> \n\n Cada héroe sufre {var:EventTravelEventPlains2AHeart} {heart}.
EventTravelEventPlains2A.button1,{qst:ContinueButton}
EventTravelEventPlains2B.text,<b>Llanuras - Columna de refugiados:</b> \n\n <i> Os detenéis y les ayudáis.</i> \n\n Los refuerzos del Señor Supremo llegarán en breve.
EventTravelEventPlains2B.button1,{qst:ContinueButton}
EventTravelEventPlains3.text,<b>Llanuras - El humo se eleva en el horizonte:</b> \n\n <i> Veis una columna de humo que se eleva en el horizonte, a lo lejos.</i> \n\n Vuestra moral disminuye en {var:EventTravelEventPlains3Morale}.
EventTravelEventPlains3.button1,{qst:ContinueButton}
EventTravelEventPlains4.text,<b>Llanuras - Forajidos sin ley:</b> \n\n <i> Os asaltan unos forajidos.</i> \n\n Los jugadores héroes eligen un héroe para que realice una prueba de {might} para amedrentarlos. Si falla la prueba, cada héroe sufre {var:EventTravelEventPlains4Heart} {heart} durante la pelea.
EventTravelEventPlains4.button1,{qst:ContinueButton}
EventTravelEventPlains8.text,<b>Llanuras - Granja en llamas:</b> \n\n <i> Os encontráis una granja ardiendo y os paráis para dar apropiada sepultura a los granjeros.</i> \n\n Los refuerzos del Señor Supremo llegarán en breve.
EventTravelEventPlains8.button1,{qst:ContinueButton}
EventTravelEventPlains10.text,<b>Llanuras - Árbol con manzanas doradas:</b> \n\n <i> Hacéis un pequeño descanso en un huerto, en el que descubrís un árbol con manzanas doradas. </i> \n\n Los jugadores héroes eligen un héroe para que realice una prueba de {will}. Si supera la prueba, roba 1 carta de Búsqueda.
EventTravelEventPlains10.button1,{qst:ContinueButton}
EventTravelEventPlains11.text,<b>Llanuras - Secuaces alados:</b> \n\n <i> Unos secuaces alados del Señor Supremo caen en picado sobre vosotros. </i> \n\n Un héroe realiza una prueba de {awareness}. Si no supera la prueba, cada héroe sufre {var:EventTravelEventPlains11Heart} {heart} y {var:EventTravelEventPlains11Fatigue} {fatigue}.
EventTravelEventPlains11.button1,{qst:ContinueButton}
